city,date,hoyr,aqi,air_quality_level,pm25
邯郸,2025-09-02,,83.0,良,25.0
邯郸,2025-09-03,,76.0,良,17.0
邯郸,2025-09-04,,63.0,良,17.0
邯郸,2025-09-05,,61.0,良,33.0
邯郸,2025-09-06,,48.0,优,29.0
邯郸,2025-09-07,,84.0,良,28.0
邯郸,2025-09-08,,101.0,轻度污染,32.0
邯郸,2025-09-09,,81.0,良,15.0
邯郸,2025-09-10,,73.0,良,16.0
邯郸,2025-09-11,,55.0,良,25.0
邯郸,2025-09-12,,68.0,良,18.0
邯郸,2025-09-13,,75.0,良,28.0
邯郸,2025-09-14,,100.0,良,35.0
邯郸,2025-09-15,,57.0,良,24.0
邯郸,2025-09-16,,51.0,良,31.0
邯郸,2025-09-17,,34.0,优,10.0
邯郸,2025-09-18,,32.0,优,17.0
邯郸,2025-09-19,,44.0,优,17.0
邯郸,2025-09-20,,58.0,良,29.0
邯郸,2025-09-21,,54.0,良,37.0
邯郸,2025-09-22,,48.0,优,15.0
邯郸,2025-09-23,,40.0,优,24.0
邯郸,2025-09-24,,53.0,良,32.0
邯郸,2025-09-25,,73.0,良,30.0
邯郸,2025-09-26,,86.0,良,36.0
邯郸,2025-09-27,,62.0,良,23.0
邯郸,2025-09-28,,52.0,良,34.0
邯郸,2025-09-29,,63.0,良,35.0
邯郸,2025-09-30,,88.0,良,37.0
邯郸,2025-10-01,,62.0,良,34.0
邯郸,2025-10-02,,58.0,良,17.0
邯郸,2025-10-03,,53.0,良,26.0
邯郸,2025-10-04,,49.0,优,34.0
邯郸,2025-10-05,,36.0,优,23.0
邯郸,2025-10-06,,34.0,优,12.0
邯郸,2025-10-07,,38.0,优,24.0
邯郸,2025-10-08,,32.0,优,18.0
邯郸,2025-10-09,,26.0,优,6.0
邯郸,2025-10-10,,30.0,优,9.0
邯郸,2025-10-11,,25.0,优,16.0
邯郸,2025-10-12,,28.0,优,16.0
邯郸,2025-10-13,,43.0,优,18.0
邯郸,2025-10-14,,48.0,优,27.0
邯郸,2025-10-15,,58.0,良,41.0
邯郸,2025-10-16,,69.0,良,50.0
邯郸,2025-10-17,,36.0,优,25.0
邯郸,2025-10-18,,22.0,优,14.0
邯郸,2025-10-19,,39.0,优,27.0
邯郸,2025-10-20,,30.0,优,20.0
邯郸,2025-10-21,,41.0,优,28.0
邯郸,2025-10-22,,62.0,良,45.0
邯郸,2025-10-23,,81.0,良,60.0
邯郸,2025-10-24,,106.0,轻度污染,80.0
邯郸,2025-10-25,,70.0,良,51.0
邯郸,2025-10-26,,122.0,轻度污染,93.0
邯郸,2025-10-27,,135.0,轻度污染,103.0
邯郸,2025-10-28,,156.0,中度污染,119.0
邯郸,2025-10-29,,110.0,轻度污染,83.0
邯郸,2025-10-30,,204.0,重度污染,154.0
邯郸,2025-10-31,,214.0,重度污染,164.0
邯郸,2025-11-01,,70.0,良,51.0
邯郸,2025-11-02,,48.0,优,27.0
邯郸,2025-11-03,,81.0,良,60.0
邯郸,2025-11-04,,135.0,轻度污染,103.0
邯郸,2025-11-05,,157.0,中度污染,120.0
邯郸,2025-11-06,,238.0,重度污染,188.0
邯郸,2025-11-07,,71.0,良,52.0
邯郸,2025-11-08,,80.0,良,59.0
邯郸,2025-11-09,,66.0,良,48.0
邯郸,2025-11-10,,88.0,良,65.0
邯郸,2025-11-11,,118.0,轻度污染,89.0
邯郸,2025-11-12,,119.0,轻度污染,90.0
邯郸,2025-11-13,,79.0,良,58.0
邯郸,2025-11-14,,84.0,良,62.0
邯郸,2025-11-15,,95.0,良,71.0
邯郸,2025-11-16,,76.0,良,56.0
邯郸,2025-11-17,,31.0,优,15.0
邯郸,2025-11-18,,31.0,优,19.0
邯郸,2025-11-19,,46.0,优,30.0
邯郸,2025-11-20,,64.0,良,46.0
邯郸,2025-11-21,,65.0,良,47.0
邯郸,2025-11-22,,74.0,良,54.0
邯郸,2025-11-23,,60.0,良,40.0
邯郸,2025-11-24,,74.0,良,34.0
邯郸,2025-11-25,,49.0,优,24.0
邯郸,2025-11-26,,105.0,轻度污染,56.0
邯郸,2025-11-27,,113.0,轻度污染,55.0
邯郸,2025-11-28,,126.0,轻度污染,88.0
邯郸,2025-11-29,,148.0,轻度污染,113.0
邯郸,2025-11-30,,132.0,轻度污染,94.0
邯郸,2025-12-01,,103.0,轻度污染,58.0
邯郸,2025-12-02,,40.0,优,22.0
保定,2015-01-01,,190.0,中度污染,143.0
保定,2015-01-02,,226.0,重度污染,180.0
保定,2015-01-03,,365.0,严重污染,305.0
保定,2015-01-04,,448.0,严重污染,441.0
保定,2015-01-05,,326.0,严重污染,265.0
保定,2015-01-06,,98.0,良,64.0
保定,2015-01-07,,226.0,重度污染,178.0
保定,2015-01-08,,380.0,严重污染,325.0
保定,2015-01-09,,433.0,严重污染,417.0
保定,2015-01-10,,258.0,重度污染,200.0
保定,2015-01-11,,180.0,中度污染,141.0
保定,2015-01-12,,137.0,轻度污染,103.0
保定,2015-01-13,,284.0,重度污染,234.0
保定,2015-01-14,,284.0,重度污染,233.0
保定,2015-01-15,,365.0,严重污染,299.0
保定,2015-01-16,,248.0,重度污染,154.0
保定,2015-01-17,,178.0,中度污染,134.0
保定,2015-01-18,,223.0,重度污染,154.0
保定,2015-01-19,,161.0,中度污染,121.0
保定,2015-01-20,,185.0,中度污染,143.0
保定,2015-01-21,,148.0,轻度污染,110.0
保定,2015-01-22,,217.0,重度污染,168.0
保定,2015-01-23,,327.0,严重污染,280.0
保定,2015-01-24,,242.0,重度污染,218.0
保定,2015-01-25,,163.0,中度污染,126.0
保定,2015-01-26,,312.0,严重污染,241.0
保定,2015-01-27,,90.0,良,63.0
保定,2015-01-28,,219.0,重度污染,174.0
保定,2015-01-29,,178.0,中度污染,140.0
保定,2015-01-30,,188.0,中度污染,145.0
保定,2015-01-31,,233.0,重度污染,189.0
保定,2015-02-01,,305.0,严重污染,256.0
保定,2015-02-02,,333.0,严重污染,283.0
保定,2015-02-03,,312.0,严重污染,261.0
保定,2015-02-04,,68.0,良,33.0
保定,2015-02-05,,111.0,轻度污染,79.0
保定,2015-02-06,,221.0,重度污染,174.0
保定,2015-02-07,,118.0,轻度污染,81.0
保定,2015-02-08,,87.0,良,60.0
保定,2015-02-09,,211.0,重度污染,164.0
保定,2015-02-10,,290.0,重度污染,229.0
保定,2015-02-11,,221.0,重度污染,177.0
保定,2015-02-12,,187.0,中度污染,144.0
保定,2015-02-13,,246.0,重度污染,193.0
保定,2015-02-14,,293.0,重度污染,240.0
保定,2015-02-15,,264.0,重度污染,206.0
保定,2015-02-16,,225.0,重度污染,149.0
保定,2015-02-17,,147.0,轻度污染,102.0
保定,2015-02-18,,222.0,重度污染,178.0
保定,2015-02-19,,208.0,重度污染,161.0
保定,2015-02-20,,288.0,重度污染,237.0
保定,2015-02-21,,296.0,重度污染,230.0
保定,2015-02-22,,118.0,轻度污染,35.0
保定,2015-02-23,,153.0,中度污染,100.0
保定,2015-02-24,,337.0,严重污染,265.0
保定,2015-02-25,,180.0,中度污染,136.0
保定,2015-02-26,,98.0,良,68.0
保定,2015-02-27,,95.0,良,68.0
保定,2015-02-28,,197.0,中度污染,153.0
保定,2015-03-01,,104.0,轻度污染,68.0
保定,2015-03-02,,150.0,轻度污染,102.0
保定,2015-03-03,,71.0,良,33.0
保定,2015-03-04,,109.0,轻度污染,74.0
保定,2015-03-05,,140.0,轻度污染,106.0
保定,2015-03-06,,215.0,重度污染,167.0
保定,2015-03-07,,254.0,重度污染,203.0
保定,2015-03-08,,299.0,重度污染,244.0
保定,2015-03-09,,81.0,良,47.0
保定,2015-03-10,,101.0,轻度污染,67.0
保定,2015-03-11,,145.0,轻度污染,99.0
保定,2015-03-12,,148.0,轻度污染,108.0
保定,2015-03-13,,164.0,中度污染,123.0
保定,2015-03-14,,161.0,中度污染,119.0
保定,2015-03-15,,197.0,中度污染,132.0
保定,2015-03-16,,316.0,严重污染,253.0
保定,2015-03-17,,257.0,重度污染,194.0
保定,2015-03-18,,100.0,良,64.0
保定,2015-03-19,,179.0,中度污染,121.0
保定,2015-03-20,,178.0,中度污染,92.0
保定,2015-03-21,,111.0,轻度污染,39.0
保定,2015-03-22,,168.0,中度污染,46.0
保定,2015-03-23,,107.0,轻度污染,51.0
保定,2015-03-24,,140.0,轻度污染,93.0
保定,2015-03-25,,174.0,中度污染,128.0
保定,2015-03-26,,144.0,轻度污染,106.0
保定,2015-03-27,,132.0,轻度污染,99.0
保定,2015-03-28,,176.0,中度污染,79.0
保定,2015-03-29,,222.0,重度污染,75.0
保定,2015-03-30,,198.0,中度污染,137.0
保定,2015-03-31,,176.0,中度污染,136.0
保定,2015-04-01,,96.0,良,71.0
保定,2015-04-02,,78.0,良,57.0
保定,2015-04-03,,126.0,轻度污染,93.0
保定,2015-04-04,,88.0,良,63.0
保定,2015-04-05,,111.0,轻度污染,69.0
保定,2015-04-06,,52.0,良,25.0
保定,2015-04-07,,77.0,良,53.0
保定,2015-04-08,,145.0,轻度污染,109.0
保定,2015-04-09,,213.0,重度污染,165.0
保定,2015-04-10,,159.0,中度污染,119.0
保定,2015-04-11,,174.0,中度污染,132.0
保定,2015-04-12,,54.0,良,18.0
保定,2015-04-13,,52.0,良,28.0
保定,2015-04-14,,107.0,轻度污染,77.0
保定,2015-04-15,,194.0,中度污染,114.0
保定,2015-04-16,,96.0,良,29.0
保定,2015-04-17,,114.0,轻度污染,70.0
保定,2015-04-18,,154.0,中度污染,111.0
保定,2015-04-19,,99.0,良,70.0
保定,2015-04-20,,132.0,轻度污染,98.0
保定,2015-04-21,,116.0,轻度污染,69.0
保定,2015-04-22,,82.0,良,42.0
保定,2015-04-23,,107.0,轻度污染,75.0
保定,2015-04-24,,102.0,轻度污染,50.0
保定,2015-04-25,,126.0,轻度污染,91.0
保定,2015-04-26,,146.0,轻度污染,106.0
保定,2015-04-27,,128.0,轻度污染,94.0
保定,2015-04-28,,106.0,轻度污染,78.0
保定,2015-04-29,,164.0,中度污染,124.0
保定,2015-04-30,,159.0,中度污染,114.0
保定,2015-05-01,,136.0,轻度污染,96.0
保定,2015-05-02,,60.0,良,37.0
保定,2015-05-03,,127.0,轻度污染,84.0
保定,2015-05-04,,76.0,良,40.0
保定,2015-05-05,,115.0,轻度污染,84.0
保定,2015-05-06,,81.0,良,30.0
保定,2015-05-07,,79.0,良,48.0
保定,2015-05-08,,148.0,轻度污染,112.0
保定,2015-05-09,,64.0,良,43.0
保定,2015-05-10,,51.0,良,34.0
保定,2015-05-11,,61.0,良,33.0
保定,2015-05-12,,56.0,良,22.0
保定,2015-05-13,,89.0,良,58.0
保定,2015-05-14,,65.0,良,22.0
保定,2015-05-15,,72.0,良,39.0
保定,2015-05-16,,118.0,轻度污染,80.0
保定,2015-05-17,,124.0,轻度污染,91.0
保定,2015-05-18,,75.0,良,38.0
保定,2015-05-19,,66.0,良,25.0
保定,2015-05-20,,53.0,良,18.0
保定,2015-05-21,,90.0,良,57.0
保定,2015-05-22,,104.0,轻度污染,61.0
保定,2015-05-23,,143.0,轻度污染,97.0
保定,2015-05-24,,172.0,中度污染,115.0
保定,2015-05-25,,159.0,中度污染,105.0
保定,2015-05-26,,138.0,轻度污染,91.0
保定,2015-05-27,,154.0,中度污染,109.0
保定,2015-05-28,,140.0,轻度污染,106.0
保定,2015-05-29,,117.0,轻度污染,85.0
保定,2015-05-30,,103.0,轻度污染,75.0
保定,2015-05-31,,92.0,良,56.0
保定,2015-06-01,,141.0,轻度污染,100.0
保定,2015-06-02,,77.0,良,42.0
保定,2015-06-03,,92.0,良,59.0
保定,2015-06-04,,82.0,良,54.0
保定,2015-06-05,,89.0,良,51.0
保定,2015-06-06,,88.0,良,40.0
保定,2015-06-07,,57.0,良,29.0
保定,2015-06-08,,74.0,良,43.0
保定,2015-06-09,,105.0,轻度污染,62.0
保定,2015-06-10,,120.0,轻度污染,81.0
保定,2015-06-11,,65.0,良,28.0
保定,2015-06-12,,51.0,良,14.0
保定,2015-06-13,,55.0,良,16.0
保定,2015-06-14,,100.0,良,45.0
保定,2015-06-15,,120.0,轻度污染,84.0
保定,2015-06-16,,168.0,中度污染,109.0
保定,2015-06-17,,129.0,轻度污染,78.0
保定,2015-06-18,,101.0,轻度污染,49.0
保定,2015-06-19,,67.0,良,31.0
保定,2015-06-20,,72.0,良,37.0
保定,2015-06-21,,115.0,轻度污染,56.0
保定,2015-06-22,,114.0,轻度污染,79.0
保定,2015-06-23,,147.0,轻度污染,111.0
保定,2015-06-24,,100.0,良,54.0
保定,2015-06-25,,97.0,良,71.0
保定,2015-06-26,,131.0,轻度污染,93.0
保定,2015-06-27,,129.0,轻度污染,94.0
保定,2015-06-28,,142.0,轻度污染,108.0
保定,2015-06-29,,113.0,轻度污染,83.0
保定,2015-06-30,,43.0,优,18.0
保定,2015-07-01,,71.0,良,42.0
保定,2015-07-02,,54.0,良,18.0
保定,2015-07-03,,78.0,良,28.0
保定,2015-07-04,,61.0,良,28.0
保定,2015-07-05,,95.0,良,56.0
保定,2015-07-06,,92.0,良,60.0
保定,2015-07-07,,105.0,轻度污染,68.0
保定,2015-07-08,,150.0,轻度污染,108.0
保定,2015-07-09,,155.0,中度污染,110.0
保定,2015-07-10,,102.0,轻度污染,65.0
保定,2015-07-11,,143.0,轻度污染,102.0
保定,2015-07-12,,122.0,轻度污染,82.0
保定,2015-07-13,,154.0,中度污染,96.0
保定,2015-07-14,,96.0,良,62.0
保定,2015-07-15,,105.0,轻度污染,76.0
保定,2015-07-16,,69.0,良,45.0
保定,2015-07-17,,68.0,良,46.0
保定,2015-07-18,,83.0,良,57.0
保定,2015-07-19,,68.0,良,42.0
保定,2015-07-20,,103.0,轻度污染,74.0
保定,2015-07-21,,121.0,轻度污染,86.0
保定,2015-07-22,,105.0,轻度污染,76.0
保定,2015-07-23,,116.0,轻度污染,82.0
保定,2015-07-24,,80.0,良,56.0
保定,2015-07-25,,121.0,轻度污染,91.0
保定,2015-07-26,,121.0,轻度污染,82.0
保定,2015-07-27,,140.0,轻度污染,105.0
保定,2015-07-28,,79.0,良,54.0
保定,2015-07-29,,84.0,良,58.0
保定,2015-07-30,,64.0,良,40.0
保定,2015-07-31,,65.0,良,36.0
保定,2015-08-01,,71.0,良,47.0
保定,2015-08-02,,112.0,轻度污染,81.0
保定,2015-08-03,,130.0,轻度污染,93.0
保定,2015-08-04,,60.0,良,29.0
保定,2015-08-05,,135.0,轻度污染,101.0
保定,2015-08-06,,109.0,轻度污染,77.0
保定,2015-08-07,,105.0,轻度污染,78.0
保定,2015-08-08,,75.0,良,46.0
保定,2015-08-09,,164.0,中度污染,124.0
保定,2015-08-10,,193.0,中度污染,148.0
保定,2015-08-11,,166.0,中度污染,126.0
保定,2015-08-12,,148.0,轻度污染,110.0
保定,2015-08-13,,156.0,中度污染,115.0
保定,2015-08-14,,131.0,轻度污染,99.0
保定,2015-08-15,,125.0,轻度污染,80.0
保定,2015-08-16,,133.0,轻度污染,98.0
保定,2015-08-17,,142.0,轻度污染,107.0
保定,2015-08-18,,91.0,良,61.0
保定,2015-08-19,,75.0,良,48.0
保定,2015-08-20,,102.0,轻度污染,75.0
保定,2015-08-21,,85.0,良,45.0
保定,2015-08-22,,66.0,良,30.0
保定,2015-08-23,,77.0,良,37.0
保定,2015-08-24,,49.0,优,19.0
保定,2015-08-25,,51.0,良,23.0
保定,2015-08-26,,60.0,良,29.0
保定,2015-08-27,,68.0,良,34.0
保定,2015-08-28,,83.0,良,57.0
保定,2015-08-29,,69.0,良,42.0
保定,2015-08-30,,71.0,良,48.0
保定,2015-08-31,,52.0,良,31.0
保定,2015-09-01,,41.0,优,18.0
保定,2015-09-02,,39.0,优,16.0
保定,2015-09-03,,37.0,优,18.0
保定,2015-09-04,,51.0,良,33.0
保定,2015-09-05,,52.0,良,33.0
保定,2015-09-06,,49.0,优,22.0
保定,2015-09-07,,69.0,良,41.0
保定,2015-09-08,,100.0,良,68.0
保定,2015-09-09,,95.0,良,70.0
保定,2015-09-10,,37.0,优,19.0
保定,2015-09-11,,39.0,优,20.0
保定,2015-09-12,,40.0,优,15.0
保定,2015-09-13,,67.0,良,38.0
保定,2015-09-14,,96.0,良,70.0
保定,2015-09-15,,128.0,轻度污染,96.0
保定,2015-09-16,,176.0,中度污染,133.0
保定,2015-09-17,,207.0,重度污染,159.0
保定,2015-09-18,,168.0,中度污染,129.0
保定,2015-09-19,,120.0,轻度污染,90.0
保定,2015-09-20,,94.0,良,66.0
保定,2015-09-21,,129.0,轻度污染,96.0
保定,2015-09-22,,166.0,中度污染,125.0
保定,2015-09-23,,89.0,良,62.0
保定,2015-09-24,,150.0,轻度污染,113.0
保定,2015-09-25,,61.0,良,32.0
保定,2015-09-26,,91.0,良,57.0
保定,2015-09-27,,97.0,良,70.0
保定,2015-09-28,,72.0,良,49.0
保定,2015-09-29,,57.0,良,38.0
保定,2015-09-30,,44.0,优,26.0
保定,2015-10-01,,46.0,优,17.0
保定,2015-10-02,,75.0,良,37.0
保定,2015-10-03,,86.0,良,47.0
保定,2015-10-04,,181.0,中度污染,135.0
保定,2015-10-05,,228.0,重度污染,179.0
保定,2015-10-06,,300.0,重度污染,241.0
保定,2015-10-07,,225.0,重度污染,182.0
保定,2015-10-08,,63.0,良,29.0
保定,2015-10-09,,60.0,良,24.0
保定,2015-10-10,,41.0,优,12.0
保定,2015-10-11,,52.0,良,22.0
保定,2015-10-12,,86.0,良,57.0
保定,2015-10-13,,146.0,轻度污染,108.0
保定,2015-10-14,,250.0,重度污染,195.0
保定,2015-10-15,,233.0,重度污染,167.0
保定,2015-10-16,,282.0,重度污染,225.0
保定,2015-10-17,,281.0,重度污染,230.0
保定,2015-10-18,,127.0,轻度污染,85.0
保定,2015-10-19,,81.0,良,49.0
保定,2015-10-20,,98.0,良,70.0
保定,2015-10-21,,51.0,良,32.0
保定,2015-10-22,,30.0,优,19.0
保定,2015-10-23,,59.0,良,41.0
保定,2015-10-24,,75.0,良,49.0
保定,2015-10-25,,60.0,良,26.0
保定,2015-10-26,,50.0,优,27.0
保定,2015-10-27,,52.0,良,17.0
保定,2015-10-28,,54.0,良,26.0
保定,2015-10-29,,71.0,良,39.0
保定,2015-10-30,,64.0,良,37.0
保定,2015-10-31,,106.0,轻度污染,76.0
保定,2015-11-01,,131.0,轻度污染,98.0
保定,2015-11-02,,110.0,轻度污染,75.0
保定,2015-11-03,,114.0,轻度污染,85.0
保定,2015-11-04,,163.0,中度污染,123.0
保定,2015-11-05,,152.0,中度污染,103.0
保定,2015-11-06,,36.0,优,20.0
保定,2015-11-07,,34.0,优,21.0
保定,2015-11-08,,64.0,良,46.0
保定,2015-11-09,,114.0,轻度污染,86.0
保定,2015-11-10,,106.0,轻度污染,79.0
保定,2015-11-11,,145.0,轻度污染,110.0
保定,2015-11-12,,155.0,中度污染,118.0
保定,2015-11-13,,218.0,重度污染,167.0
保定,2015-11-14,,199.0,中度污染,153.0
保定,2015-11-15,,197.0,中度污染,150.0
保定,2015-11-16,,54.0,良,34.0
保定,2015-11-17,,86.0,良,62.0
保定,2015-11-18,,53.0,良,36.0
保定,2015-11-19,,77.0,良,56.0
保定,2015-11-20,,74.0,良,53.0
保定,2015-11-21,,46.0,优,32.0
保定,2015-11-22,,60.0,良,42.0
保定,2015-11-23,,49.0,优,34.0
保定,2015-11-24,,62.0,良,44.0
保定,2015-11-25,,64.0,良,45.0
保定,2015-11-26,,86.0,良,63.0
保定,2015-11-27,,186.0,中度污染,142.0
保定,2015-11-28,,315.0,严重污染,265.0
保定,2015-11-29,,431.0,严重污染,417.0
保定,2015-11-30,,449.0,严重污染,530.0
保定,2015-12-01,,217.0,重度污染,169.0
保定,2015-12-02,,159.0,中度污染,109.0
保定,2015-12-03,,44.0,优,20.0
保定,2015-12-04,,170.0,中度污染,130.0
保定,2015-12-05,,307.0,严重污染,256.0
保定,2015-12-06,,396.0,严重污染,364.0
保定,2015-12-07,,322.0,严重污染,275.0
保定,2015-12-08,,362.0,严重污染,314.0
保定,2015-12-09,,318.0,严重污染,267.0
保定,2015-12-10,,349.0,严重污染,301.0
保定,2015-12-11,,144.0,轻度污染,110.0
保定,2015-12-12,,172.0,中度污染,132.0
保定,2015-12-13,,352.0,严重污染,303.0
保定,2015-12-14,,218.0,重度污染,179.0
保定,2015-12-15,,48.0,优,19.0
保定,2015-12-16,,39.0,优,18.0
保定,2015-12-17,,161.0,中度污染,122.0
保定,2015-12-18,,228.0,重度污染,181.0
保定,2015-12-19,,254.0,重度污染,203.0
保定,2015-12-20,,378.0,严重污染,333.0
保定,2015-12-21,,437.0,严重污染,407.0
保定,2015-12-22,,366.0,严重污染,319.0
保定,2015-12-23,,317.0,严重污染,263.0
保定,2015-12-24,,368.0,严重污染,323.0
保定,2015-12-25,,307.0,严重污染,250.0
保定,2015-12-26,,174.0,中度污染,131.0
保定,2015-12-27,,62.0,良,41.0
保定,2015-12-28,,224.0,重度污染,179.0
保定,2015-12-29,,355.0,严重污染,308.0
保定,2015-12-30,,334.0,严重污染,298.0
保定,2015-12-31,,344.0,严重污染,297.0
北京,2015-01-01,,61.0,良,41.0
北京,2015-01-02,,69.0,良,48.0
北京,2015-01-03,,194.0,中度污染,148.0
北京,2015-01-04,,217.0,重度污染,173.0
北京,2015-01-05,,154.0,中度污染,106.0
北京,2015-01-06,,53.0,良,34.0
北京,2015-01-07,,85.0,良,61.0
北京,2015-01-08,,162.0,中度污染,124.0
北京,2015-01-09,,99.0,良,73.0
北京,2015-01-10,,191.0,中度污染,146.0
北京,2015-01-11,,56.0,良,37.0
北京,2015-01-12,,154.0,中度污染,116.0
北京,2015-01-13,,203.0,重度污染,155.0
北京,2015-01-14,,264.0,重度污染,213.0
北京,2015-01-15,,372.0,严重污染,328.0
北京,2015-01-16,,138.0,轻度污染,111.0
北京,2015-01-17,,83.0,良,59.0
北京,2015-01-18,,112.0,轻度污染,68.0
北京,2015-01-19,,66.0,良,42.0
北京,2015-01-20,,112.0,轻度污染,84.0
北京,2015-01-21,,33.0,优,19.0
北京,2015-01-22,,129.0,轻度污染,97.0
北京,2015-01-23,,257.0,重度污染,206.0
北京,2015-01-24,,130.0,轻度污染,95.0
北京,2015-01-25,,175.0,中度污染,134.0
北京,2015-01-26,,136.0,轻度污染,102.0
北京,2015-01-27,,33.0,优,16.0
北京,2015-01-28,,52.0,良,36.0
北京,2015-01-29,,89.0,良,62.0
北京,2015-01-30,,27.0,优,11.0
北京,2015-01-31,,43.0,优,29.0
北京,2015-02-01,,103.0,轻度污染,76.0
北京,2015-02-02,,183.0,中度污染,139.0
北京,2015-02-03,,155.0,中度污染,117.0
北京,2015-02-04,,36.0,优,10.0
北京,2015-02-05,,45.0,优,27.0
北京,2015-02-06,,88.0,良,65.0
北京,2015-02-07,,37.0,优,13.0
北京,2015-02-08,,44.0,优,23.0
北京,2015-02-09,,143.0,轻度污染,108.0
北京,2015-02-10,,162.0,中度污染,122.0
北京,2015-02-11,,62.0,良,41.0
北京,2015-02-12,,50.0,优,31.0
北京,2015-02-13,,157.0,中度污染,120.0
北京,2015-02-14,,287.0,重度污染,236.0
北京,2015-02-15,,335.0,严重污染,284.0
北京,2015-02-16,,164.0,中度污染,121.0
北京,2015-02-17,,42.0,优,21.0
北京,2015-02-18,,67.0,良,45.0
北京,2015-02-19,,265.0,重度污染,217.0
北京,2015-02-20,,181.0,中度污染,138.0
北京,2015-02-21,,279.0,重度污染,152.0
北京,2015-02-22,,198.0,中度污染,41.0
北京,2015-02-23,,94.0,良,55.0
北京,2015-02-24,,198.0,中度污染,153.0
北京,2015-02-25,,104.0,轻度污染,74.0
北京,2015-02-26,,31.0,优,12.0
北京,2015-02-27,,40.0,优,23.0
北京,2015-02-28,,162.0,中度污染,123.0
北京,2015-03-01,,73.0,良,44.0
北京,2015-03-02,,86.0,良,53.0
北京,2015-03-03,,49.0,优,7.0
北京,2015-03-04,,42.0,优,24.0
北京,2015-03-05,,144.0,轻度污染,110.0
北京,2015-03-06,,246.0,重度污染,195.0
北京,2015-03-07,,282.0,重度污染,231.0
北京,2015-03-08,,170.0,中度污染,128.0
北京,2015-03-09,,40.0,优,7.0
北京,2015-03-10,,48.0,优,29.0
北京,2015-03-11,,56.0,良,36.0
北京,2015-03-12,,83.0,良,61.0
北京,2015-03-13,,89.0,良,63.0
北京,2015-03-14,,129.0,轻度污染,96.0
北京,2015-03-15,,147.0,轻度污染,102.0
北京,2015-03-16,,255.0,重度污染,207.0
北京,2015-03-17,,226.0,重度污染,182.0
北京,2015-03-18,,71.0,良,46.0
北京,2015-03-19,,134.0,轻度污染,80.0
北京,2015-03-20,,125.0,轻度污染,43.0
北京,2015-03-21,,77.0,良,18.0
北京,2015-03-22,,77.0,良,19.0
北京,2015-03-23,,66.0,良,34.0
北京,2015-03-24,,106.0,轻度污染,76.0
北京,2015-03-25,,162.0,中度污染,122.0
北京,2015-03-26,,140.0,轻度污染,105.0
北京,2015-03-27,,139.0,轻度污染,105.0
北京,2015-03-28,,188.0,中度污染,63.0
北京,2015-03-29,,202.0,重度污染,74.0
北京,2015-03-30,,220.0,重度污染,148.0
北京,2015-03-31,,199.0,中度污染,151.0
北京,2015-04-01,,81.0,良,58.0
北京,2015-04-02,,55.0,良,35.0
北京,2015-04-03,,50.0,优,28.0
北京,2015-04-04,,85.0,良,62.0
北京,2015-04-05,,91.0,良,53.0
北京,2015-04-06,,40.0,优,20.0
北京,2015-04-07,,43.0,优,22.0
北京,2015-04-08,,129.0,轻度污染,97.0
北京,2015-04-09,,210.0,重度污染,161.0
北京,2015-04-10,,191.0,中度污染,150.0
北京,2015-04-11,,182.0,中度污染,141.0
北京,2015-04-12,,40.0,优,11.0
北京,2015-04-13,,53.0,良,26.0
北京,2015-04-14,,75.0,良,54.0
北京,2015-04-15,,215.0,重度污染,108.0
北京,2015-04-16,,105.0,轻度污染,25.0
北京,2015-04-17,,113.0,轻度污染,67.0
北京,2015-04-18,,181.0,中度污染,137.0
北京,2015-04-19,,94.0,良,59.0
北京,2015-04-20,,93.0,良,66.0
北京,2015-04-21,,100.0,良,62.0
北京,2015-04-22,,76.0,良,43.0
北京,2015-04-23,,84.0,良,54.0
北京,2015-04-24,,103.0,轻度污染,51.0
北京,2015-04-25,,108.0,轻度污染,71.0
北京,2015-04-26,,144.0,轻度污染,98.0
北京,2015-04-27,,116.0,轻度污染,81.0
北京,2015-04-28,,63.0,良,43.0
北京,2015-04-29,,151.0,中度污染,114.0
北京,2015-04-30,,159.0,中度污染,114.0
北京,2015-05-01,,162.0,中度污染,125.0
北京,2015-05-02,,67.0,良,45.0
北京,2015-05-03,,86.0,良,41.0
北京,2015-05-04,,56.0,良,22.0
北京,2015-05-05,,75.0,良,43.0
北京,2015-05-06,,59.0,良,19.0
北京,2015-05-07,,90.0,良,41.0
北京,2015-05-08,,88.0,良,52.0
北京,2015-05-09,,57.0,良,39.0
北京,2015-05-10,,50.0,优,34.0
北京,2015-05-11,,42.0,优,24.0
北京,2015-05-12,,47.0,优,19.0
北京,2015-05-13,,95.0,良,56.0
北京,2015-05-14,,57.0,良,19.0
北京,2015-05-15,,47.0,优,22.0
北京,2015-05-16,,78.0,良,46.0
北京,2015-05-17,,167.0,中度污染,126.0
北京,2015-05-18,,96.0,良,55.0
北京,2015-05-19,,51.0,良,11.0
北京,2015-05-20,,46.0,优,15.0
北京,2015-05-21,,71.0,良,33.0
北京,2015-05-22,,103.0,轻度污染,52.0
北京,2015-05-23,,142.0,轻度污染,94.0
北京,2015-05-24,,170.0,中度污染,114.0
北京,2015-05-25,,155.0,中度污染,101.0
北京,2015-05-26,,143.0,轻度污染,87.0
北京,2015-05-27,,135.0,轻度污染,91.0
北京,2015-05-28,,157.0,中度污染,116.0
