date,city,pm25,data_quality_flag
2020-04-28,保定市,44.0,0
2020-04-28,张家口市,18.0,0
2020-04-28,承德市,24.0,0
2020-04-28,沧州市,31.0,0
2020-04-28,廊坊市,45.0,0
2020-04-28,衡水市,36.0,0
2020-04-29,北京市,59.0,0
2020-04-29,天津市,51.0,0
2020-04-29,石家庄市,47.0,0
2020-04-29,唐山市,46.0,0
2020-04-29,秦皇岛市,56.0,0
2020-04-29,邯郸市,42.0,0
2020-04-29,邢台市,39.0,0
2020-04-29,保定市,43.0,0
2020-04-29,张家口市,24.0,0
2020-04-29,承德市,43.0,0
2020-04-29,沧州市,37.0,0
2020-04-29,廊坊市,47.0,0
2020-04-29,衡水市,40.0,0
2020-04-30,北京市,88.0,0
2020-04-30,天津市,68.0,0
2020-04-30,石家庄市,63.0,0
2020-04-30,唐山市,98.0,0
2020-04-30,秦皇岛市,55.0,0
2020-04-30,邯郸市,62.0,0
2020-04-30,邢台市,60.0,0
2020-04-30,保定市,61.0,0
2020-04-30,张家口市,37.0,0
2020-04-30,承德市,59.0,0
2020-04-30,沧州市,45.0,0
2020-04-30,廊坊市,68.0,0
2020-04-30,衡水市,57.0,0
2020-05-01,北京市,109.0,0
2020-05-01,天津市,61.0,0
2020-05-01,石家庄市,66.0,0
2020-05-01,唐山市,75.0,0
2020-05-01,秦皇岛市,70.0,0
2020-05-01,邯郸市,41.0,0
2020-05-01,邢台市,50.0,0
2020-05-01,保定市,57.0,0
2020-05-01,张家口市,26.0,0
2020-05-01,承德市,58.0,0
2020-05-01,沧州市,40.0,0
2020-05-01,廊坊市,57.0,0
2020-05-01,衡水市,47.0,0
2020-05-02,北京市,55.0,0
2020-05-02,天津市,49.0,0
2020-05-02,石家庄市,58.0,0
2020-05-02,唐山市,48.0,0
2020-05-02,秦皇岛市,50.0,0
2020-05-02,邯郸市,52.0,0
2020-05-02,邢台市,49.0,0
2020-05-02,保定市,41.0,0
2020-05-02,张家口市,52.0,0
2020-05-02,承德市,45.0,0
2020-05-02,沧州市,35.0,0
2020-05-02,廊坊市,43.0,0
2020-05-02,衡水市,43.0,0
2020-05-03,北京市,57.0,0
2020-05-03,天津市,28.0,0
2020-05-03,石家庄市,74.0,0
2020-05-03,唐山市,48.0,0
2020-05-03,秦皇岛市,20.0,0
2020-05-03,邯郸市,84.0,0
2020-05-03,邢台市,69.0,0
2020-05-03,保定市,45.0,0
2020-05-03,张家口市,37.0,0
2020-05-03,承德市,37.0,0
2020-05-03,沧州市,34.0,0
2020-05-03,廊坊市,39.0,0
2020-05-03,衡水市,56.0,0
2020-05-04,北京市,35.0,0
2020-05-04,天津市,25.0,0
2020-05-04,石家庄市,26.0,0
2020-05-04,唐山市,30.0,0
2020-05-04,秦皇岛市,13.0,0
2020-05-04,邯郸市,27.0,0
2020-05-04,邢台市,23.0,0
2020-05-04,保定市,23.0,0
2020-05-04,张家口市,23.0,0
2020-05-04,承德市,14.0,0
2020-05-04,沧州市,19.0,0
2020-05-04,廊坊市,23.0,0
2020-05-04,衡水市,19.0,0
2020-05-05,北京市,46.0,0
2020-05-05,天津市,43.0,0
2020-05-05,石家庄市,43.0,0
2020-05-05,唐山市,42.0,0
2020-05-05,秦皇岛市,44.0,0
2020-05-05,邯郸市,23.0,0
2020-05-05,邢台市,36.0,0
2020-05-05,保定市,34.0,0
2020-05-05,张家口市,23.0,0
2020-05-05,承德市,25.0,0
2020-05-05,沧州市,22.0,0
2020-05-05,廊坊市,32.0,0
2020-05-05,衡水市,21.0,0
2020-05-06,北京市,72.0,0
2020-05-06,天津市,60.0,0
2020-05-06,石家庄市,54.0,0
2020-05-06,唐山市,68.0,0
2020-05-06,秦皇岛市,62.0,0
2020-05-06,邯郸市,41.0,0
2020-05-06,邢台市,43.0,0
2020-05-06,保定市,53.0,0
2020-05-06,张家口市,30.0,0
2020-05-06,承德市,35.0,0
2020-05-06,沧州市,37.0,0
2020-05-06,廊坊市,57.0,0
2020-05-06,衡水市,34.0,0
2020-05-07,北京市,72.0,0
2020-05-07,天津市,65.0,0
2020-05-07,石家庄市,55.0,0
2020-05-07,唐山市,59.0,0
2020-05-07,秦皇岛市,39.0,0
2020-05-07,邯郸市,37.0,0
2020-05-07,邢台市,47.0,0
2020-05-07,保定市,52.0,0
2020-05-07,张家口市,51.0,0
2020-05-07,承德市,40.0,0
2020-05-07,沧州市,56.0,0
2020-05-07,廊坊市,65.0,0
2020-05-07,衡水市,52.0,0
2020-05-08,北京市,41.0,0
2020-05-08,天津市,26.0,0
2020-05-08,石家庄市,29.0,0
2020-05-08,唐山市,35.0,0
2020-05-08,秦皇岛市,22.0,0
2020-05-08,邯郸市,14.0,0
2020-05-08,邢台市,18.0,0
2020-05-08,保定市,36.0,0
2020-05-08,张家口市,65.0,0
2020-05-08,承德市,30.0,0
2020-05-08,沧州市,16.0,0
2020-05-08,廊坊市,30.0,0
2020-05-08,衡水市,21.0,0
2020-05-09,北京市,33.0,0
2020-05-09,天津市,39.0,0
2020-05-09,石家庄市,26.0,0
2020-05-09,唐山市,37.0,0
2020-05-09,秦皇岛市,21.0,0
2020-05-09,邯郸市,37.0,0
2020-05-09,邢台市,49.0,0
2020-05-09,保定市,29.0,0
2020-05-09,张家口市,15.0,0
2020-05-09,承德市,11.0,0
2020-05-09,沧州市,30.0,0
2020-05-09,廊坊市,26.0,0
2020-05-09,衡水市,24.0,0
2020-05-10,北京市,19.0,0
2020-05-10,天津市,28.0,0
2020-05-10,石家庄市,27.0,0
2020-05-10,唐山市,33.0,0
2020-05-10,秦皇岛市,29.0,0
2020-05-10,邯郸市,35.0,0
2020-05-10,邢台市,28.0,0
2020-05-10,保定市,23.0,0
2020-05-10,张家口市,16.0,0
2020-05-10,承德市,12.0,0
2020-05-10,沧州市,31.0,0
2020-05-10,廊坊市,23.0,0
2020-05-10,衡水市,45.0,0
2020-05-11,北京市,17.0,0
2020-05-11,天津市,15.0,0
2020-05-11,石家庄市,13.0,0
2020-05-11,唐山市,15.0,0
2020-05-11,秦皇岛市,11.0,0
2020-05-11,邯郸市,21.0,0
2020-05-11,邢台市,18.0,0
2020-05-11,保定市,10.0,0
2020-05-11,张家口市,29.0,0
2020-05-11,承德市,11.0,0
2020-05-11,沧州市,13.0,0
2020-05-11,廊坊市,12.0,0
2020-05-11,衡水市,15.0,0
2020-05-12,北京市,17.0,0
2020-05-12,天津市,19.0,0
2020-05-12,石家庄市,23.0,0
2020-05-12,唐山市,17.0,0
2020-05-12,秦皇岛市,11.0,0
2020-05-12,邯郸市,28.0,0
2020-05-12,邢台市,24.0,0
2020-05-12,保定市,21.0,0
2020-05-12,张家口市,15.0,0
2020-05-12,承德市,10.0,0
2020-05-12,沧州市,17.0,0
2020-05-12,廊坊市,13.0,0
2020-05-12,衡水市,17.0,0
2020-05-13,北京市,39.0,0
2020-05-13,天津市,42.0,0
2020-05-13,石家庄市,32.0,0
2020-05-13,唐山市,36.0,0
2020-05-13,秦皇岛市,25.0,0
2020-05-13,邯郸市,40.0,0
2020-05-13,邢台市,35.0,0
2020-05-13,保定市,27.0,0
2020-05-13,张家口市,12.0,0
2020-05-13,承德市,17.0,0
2020-05-13,沧州市,28.0,0
2020-05-13,廊坊市,33.0,0
2020-05-13,衡水市,31.0,0
2020-05-14,北京市,36.0,0
2020-05-14,天津市,31.0,0
2020-05-14,石家庄市,27.0,0
2020-05-14,唐山市,40.0,0
2020-05-14,秦皇岛市,38.0,0
2020-05-14,邯郸市,23.0,0
2020-05-14,邢台市,27.0,0
2020-05-14,保定市,22.0,0
2020-05-14,张家口市,35.0,0
2020-05-14,承德市,24.0,0
2020-05-14,沧州市,38.0,0
2020-05-14,廊坊市,27.0,0
2020-05-14,衡水市,23.0,0
2020-05-15,北京市,40.0,0
2020-05-15,天津市,31.0,0
2020-05-15,石家庄市,61.0,0
2020-05-15,唐山市,31.0,0
2020-05-15,秦皇岛市,14.0,0
2020-05-15,邯郸市,51.0,0
2020-05-15,邢台市,47.0,0
2020-05-15,保定市,59.0,0
2020-05-15,张家口市,33.0,0
2020-05-15,承德市,37.0,0
2020-05-15,沧州市,40.0,0
2020-05-15,廊坊市,32.0,0
2020-05-15,衡水市,56.0,0
2020-05-16,北京市,41.0,0
2020-05-16,天津市,42.0,0
2020-05-16,石家庄市,58.0,0
2020-05-16,唐山市,48.0,0
2020-05-16,秦皇岛市,14.0,0
2020-05-16,邯郸市,66.0,0
2020-05-16,邢台市,64.0,0
2020-05-16,保定市,35.0,0
2020-05-16,张家口市,46.0,0
2020-05-16,承德市,42.0,0
2020-05-16,沧州市,46.0,0
2020-05-16,廊坊市,37.0,0
2020-05-16,衡水市,72.0,0
2020-05-17,北京市,17.0,0
2020-05-17,天津市,38.0,0
2020-05-17,石家庄市,52.0,0
2020-05-17,唐山市,43.0,0
2020-05-17,秦皇岛市,26.0,0
2020-05-17,邯郸市,62.0,0
2020-05-17,邢台市,55.0,0
2020-05-17,保定市,43.0,0
2020-05-17,张家口市,24.0,0
2020-05-17,承德市,16.0,0
2020-05-17,沧州市,41.0,0
2020-05-17,廊坊市,19.0,0
2020-05-17,衡水市,49.0,0
2020-05-18,北京市,10.0,0
2020-05-18,天津市,19.0,0
2020-05-18,石家庄市,15.0,0
2020-05-18,唐山市,26.0,0
2020-05-18,秦皇岛市,18.0,0
2020-05-18,邯郸市,17.0,0
2020-05-18,邢台市,14.0,0
2020-05-18,保定市,9.0,0
2020-05-18,张家口市,10.0,0
2020-05-18,承德市,12.0,0
2020-05-18,沧州市,16.0,0
2020-05-18,廊坊市,10.0,0
2020-05-18,衡水市,12.0,0
2020-05-19,北京市,13.0,0
2020-05-19,天津市,18.0,0
2020-05-19,石家庄市,18.0,0
2020-05-19,唐山市,20.0,0
2020-05-19,秦皇岛市,13.0,0
2020-05-19,邯郸市,25.0,0
2020-05-19,邢台市,16.0,0
2020-05-19,保定市,15.0,0
2020-05-19,张家口市,12.0,0
2020-05-19,承德市,10.0,0
2020-05-19,沧州市,16.0,0
2020-05-19,廊坊市,11.0,0
2020-05-19,衡水市,19.0,0
2020-05-20,北京市,18.0,0
2020-05-20,天津市,51.0,0
2020-05-20,石家庄市,36.0,0
2020-05-20,唐山市,48.0,0
2020-05-20,秦皇岛市,31.0,0
2020-05-20,邯郸市,33.0,0
2020-05-20,邢台市,31.0,0
2020-05-20,保定市,34.0,0
2020-05-20,张家口市,14.0,0
2020-05-20,承德市,11.0,0
2020-05-20,沧州市,30.0,0
2020-05-20,廊坊市,35.0,0
2020-05-20,衡水市,32.0,0
2020-05-21,北京市,69.0,0
2020-05-21,天津市,56.0,0
2020-05-21,石家庄市,66.0,0
2020-05-21,唐山市,48.0,0
2020-05-21,秦皇岛市,28.0,0
2020-05-21,邯郸市,30.0,0
2020-05-21,邢台市,36.0,0
2020-05-21,保定市,62.0,0
2020-05-21,张家口市,16.0,0
2020-05-21,承德市,26.0,0
2020-05-21,沧州市,50.0,0
2020-05-21,廊坊市,60.0,0
2020-05-21,衡水市,47.0,0
2020-05-22,北京市,45.0,0
2020-05-22,天津市,39.0,0
2020-05-22,石家庄市,48.0,0
2020-05-22,唐山市,34.0,0
2020-05-22,秦皇岛市,38.0,0
2020-05-22,邯郸市,54.0,0
2020-05-22,邢台市,45.0,0
2020-05-22,保定市,53.0,0
2020-05-22,张家口市,9.0,0
2020-05-22,承德市,11.0,0
2020-05-22,沧州市,25.0,0
2020-05-22,廊坊市,35.0,0
2020-05-22,衡水市,54.0,0
2020-05-23,北京市,5.0,0
2020-05-23,天津市,17.0,0
2020-05-23,石家庄市,20.0,0
2020-05-23,唐山市,35.0,0
2020-05-23,秦皇岛市,23.0,0
2020-05-23,邯郸市,26.0,0
2020-05-23,邢台市,20.0,0
2020-05-23,保定市,11.0,0
2020-05-23,张家口市,8.0,0
2020-05-23,承德市,8.0,0
2020-05-23,沧州市,23.0,0
2020-05-23,廊坊市,8.0,0
2020-05-23,衡水市,18.0,0
2020-05-24,北京市,8.0,0
2020-05-24,天津市,21.0,0
2020-05-24,石家庄市,14.0,0
2020-05-24,唐山市,22.0,0
2020-05-24,秦皇岛市,16.0,0
2020-05-24,邯郸市,30.0,0
2020-05-24,邢台市,16.0,0
2020-05-24,保定市,14.0,0
2020-05-24,张家口市,10.0,0
2020-05-24,承德市,8.0,0
2020-05-24,沧州市,20.0,0
2020-05-24,廊坊市,12.0,0
2020-05-24,衡水市,20.0,0
2020-05-25,北京市,9.0,0
2020-05-25,天津市,38.0,0
2020-05-25,石家庄市,24.0,0
2020-05-25,唐山市,39.0,0
2020-05-25,秦皇岛市,26.0,0
2020-05-25,邯郸市,34.0,0
2020-05-25,邢台市,35.0,0
2020-05-25,保定市,16.0,0
2020-05-25,张家口市,11.0,0
2020-05-25,承德市,10.0,0
2020-05-25,沧州市,24.0,0
2020-05-25,廊坊市,15.0,0
2020-05-25,衡水市,25.0,0
2020-05-26,北京市,9.0,0
2020-05-26,天津市,34.0,0
2020-05-26,石家庄市,17.0,0
2020-05-26,唐山市,34.0,0
2020-05-26,秦皇岛市,41.0,0
2020-05-26,邯郸市,21.0,0
2020-05-26,邢台市,17.0,0
2020-05-26,保定市,15.0,0
2020-05-26,张家口市,9.0,0
2020-05-26,承德市,10.0,0
2020-05-26,沧州市,24.0,0
2020-05-26,廊坊市,16.0,0
2020-05-26,衡水市,22.0,0
2020-05-27,北京市,8.0,0
2020-05-27,天津市,17.0,0
2020-05-27,石家庄市,13.0,0
2020-05-27,唐山市,39.0,0
2020-05-27,秦皇岛市,22.0,0
2020-05-27,邯郸市,22.0,0
2020-05-27,邢台市,13.0,0
2020-05-27,保定市,11.0,0
2020-05-27,张家口市,8.0,0
2020-05-27,承德市,9.0,0
2020-05-27,沧州市,18.0,0
2020-05-27,廊坊市,12.0,0
2020-05-27,衡水市,15.0,0
2020-05-28,北京市,36.0,0
2020-05-28,天津市,29.0,0
2020-05-28,石家庄市,21.0,0
2020-05-28,唐山市,46.0,0
2020-05-28,秦皇岛市,29.0,0
2020-05-28,邯郸市,19.0,0
2020-05-28,邢台市,20.0,0
2020-05-28,保定市,21.0,0
2020-05-28,张家口市,13.0,0
2020-05-28,承德市,12.0,0
2020-05-28,沧州市,16.0,0
2020-05-28,廊坊市,29.0,0
2020-05-28,衡水市,17.0,0
2020-05-29,北京市,57.0,0
2020-05-29,天津市,50.0,0
2020-05-29,石家庄市,33.0,0
2020-05-29,唐山市,43.0,0
2020-05-29,秦皇岛市,19.0,0
2020-05-29,邯郸市,27.0,0
2020-05-29,邢台市,28.0,0
2020-05-29,保定市,43.0,0
2020-05-29,张家口市,22.0,0
2020-05-29,承德市,32.0,0
2020-05-29,沧州市,27.0,0
2020-05-29,廊坊市,49.0,0
2020-05-29,衡水市,28.0,0
2020-05-30,北京市,55.0,0
2020-05-30,天津市,37.0,0
2020-05-30,石家庄市,29.0,0
2020-05-30,唐山市,45.0,0
2020-05-30,秦皇岛市,33.0,0
2020-05-30,邯郸市,29.0,0
2020-05-30,邢台市,26.0,0
2020-05-30,保定市,25.0,0
2020-05-30,张家口市,36.0,0
2020-05-30,承德市,33.0,0
2020-05-30,沧州市,25.0,0
2020-05-30,廊坊市,41.0,0
2020-05-30,衡水市,24.0,0
2020-05-31,北京市,11.0,0
2020-05-31,天津市,17.0,0
2020-05-31,石家庄市,24.0,0
2020-05-31,唐山市,17.0,0
2020-05-31,秦皇岛市,12.0,0
2020-05-31,邯郸市,39.0,0
2020-05-31,邢台市,31.0,0
2020-05-31,保定市,19.0,0
2020-05-31,张家口市,10.0,0
2020-05-31,承德市,13.0,0
2020-05-31,沧州市,22.0,0
2020-05-31,廊坊市,14.0,0
2020-05-31,衡水市,33.0,0
2020-06-01,北京市,18.0,0
2020-06-01,天津市,25.0,0
2020-06-01,石家庄市,27.0,0
2020-06-01,唐山市,20.0,0
2020-06-01,秦皇岛市,23.0,0
2020-06-01,邯郸市,37.0,0
2020-06-01,邢台市,29.0,0
2020-06-01,保定市,20.0,0
2020-06-01,张家口市,12.0,0
2020-06-01,承德市,14.0,0
2020-06-01,沧州市,20.0,0
2020-06-01,廊坊市,20.0,0
2020-06-01,衡水市,22.0,0
2020-06-02,北京市,22.0,0
2020-06-02,天津市,35.0,0
2020-06-02,石家庄市,23.0,0
2020-06-02,唐山市,30.0,0
2020-06-02,秦皇岛市,28.0,0
2020-06-02,邯郸市,37.0,0
2020-06-02,邢台市,32.0,0
2020-06-02,保定市,24.0,0
2020-06-02,张家口市,15.0,0
2020-06-02,承德市,15.0,0
2020-06-02,沧州市,30.0,0
2020-06-02,廊坊市,24.0,0
2020-06-02,衡水市,34.0,0
2020-06-03,北京市,43.0,0
2020-06-03,天津市,50.0,0
2020-06-03,石家庄市,29.0,0
2020-06-03,唐山市,49.0,0
2020-06-03,秦皇岛市,49.0,0
2020-06-03,邯郸市,32.0,0
2020-06-03,邢台市,31.0,0
2020-06-03,保定市,30.0,0
2020-06-03,张家口市,51.0,0
2020-06-03,承德市,16.0,0
2020-06-03,沧州市,37.0,0
2020-06-03,廊坊市,38.0,0
2020-06-03,衡水市,33.0,0
2020-06-04,北京市,8.0,0
2020-06-04,天津市,29.0,0
2020-06-04,石家庄市,33.0,0
2020-06-04,唐山市,27.0,0
2020-06-04,秦皇岛市,17.0,0
2020-06-04,邯郸市,45.0,0
2020-06-04,邢台市,36.0,0
2020-06-04,保定市,22.0,0
2020-06-04,张家口市,13.0,0
2020-06-04,承德市,10.0,0
2020-06-04,沧州市,29.0,0
2020-06-04,廊坊市,21.0,0
2020-06-04,衡水市,37.0,0
2020-06-05,北京市,11.0,0
2020-06-05,天津市,18.0,0
2020-06-05,石家庄市,20.0,0
2020-06-05,唐山市,20.0,0
2020-06-05,秦皇岛市,15.0,0
2020-06-05,邯郸市,26.0,0
2020-06-05,邢台市,23.0,0
2020-06-05,保定市,14.0,0
2020-06-05,张家口市,19.0,0
2020-06-05,承德市,13.0,0
2020-06-05,沧州市,15.0,0
2020-06-05,廊坊市,12.0,0
2020-06-05,衡水市,22.0,0
2020-06-06,北京市,21.0,0
2020-06-06,天津市,25.0,0
2020-06-06,石家庄市,21.0,0
2020-06-06,唐山市,31.0,0
2020-06-06,秦皇岛市,20.0,0
2020-06-06,邯郸市,33.0,0
2020-06-06,邢台市,32.0,0
2020-06-06,保定市,16.0,0
2020-06-06,张家口市,21.0,0
2020-06-06,承德市,14.0,0
2020-06-06,沧州市,22.0,0
2020-06-06,廊坊市,18.0,0
2020-06-06,衡水市,25.0,0
2020-06-07,北京市,30.0,0
2020-06-07,天津市,57.0,0
2020-06-07,石家庄市,35.0,0
2020-06-07,唐山市,54.0,0
2020-06-07,秦皇岛市,27.0,0
2020-06-07,邯郸市,31.0,0
2020-06-07,邢台市,37.0,0
2020-06-07,保定市,24.0,0
2020-06-07,张家口市,27.0,0
2020-06-07,承德市,22.0,0
2020-06-07,沧州市,46.0,0
2020-06-07,廊坊市,27.0,0
2020-06-07,衡水市,43.0,0
2020-06-08,北京市,57.0,0
2020-06-08,天津市,35.0,0
2020-06-08,石家庄市,38.0,0
2020-06-08,唐山市,72.0,0
2020-06-08,秦皇岛市,41.0,0
2020-06-08,邯郸市,32.0,0
2020-06-08,邢台市,38.0,0
2020-06-08,保定市,29.0,0
2020-06-08,张家口市,31.0,0
2020-06-08,承德市,30.0,0
2020-06-08,沧州市,29.0,0
2020-06-08,廊坊市,35.0,0
2020-06-08,衡水市,33.0,0
2020-06-09,北京市,36.0,0
2020-06-09,天津市,46.0,0
2020-06-09,石家庄市,47.0,0
2020-06-09,唐山市,39.0,0
2020-06-09,秦皇岛市,25.0,0
2020-06-09,邯郸市,40.0,0
2020-06-09,邢台市,49.0,0
2020-06-09,保定市,38.0,0
2020-06-09,张家口市,20.0,0
2020-06-09,承德市,24.0,0
2020-06-09,沧州市,42.0,0
2020-06-09,廊坊市,42.0,0
2020-06-09,衡水市,46.0,0
2020-06-10,北京市,54.0,0
2020-06-10,天津市,64.0,0
2020-06-10,石家庄市,63.0,0
2020-06-10,唐山市,47.0,0
2020-06-10,秦皇岛市,24.0,0
2020-06-10,邯郸市,43.0,0
2020-06-10,邢台市,45.0,0
2020-06-10,保定市,57.0,0
2020-06-10,张家口市,15.0,0
2020-06-10,承德市,26.0,0
2020-06-10,沧州市,52.0,0
2020-06-10,廊坊市,39.0,0
2020-06-10,衡水市,49.0,0
2020-06-11,北京市,47.0,0
2020-06-11,天津市,65.0,0
2020-06-11,石家庄市,54.0,0
2020-06-11,唐山市,69.0,0
2020-06-11,秦皇岛市,26.0,0
2020-06-11,邯郸市,50.0,0
2020-06-11,邢台市,46.0,0
2020-06-11,保定市,45.0,0
2020-06-11,张家口市,12.0,0
2020-06-11,承德市,11.0,0
2020-06-11,沧州市,51.0,0
2020-06-11,廊坊市,54.0,0
2020-06-11,衡水市,39.0,0
2020-06-12,北京市,30.0,0
2020-06-12,天津市,44.0,0
2020-06-12,石家庄市,51.0,0
2020-06-12,唐山市,51.0,0
2020-06-12,秦皇岛市,24.0,0
2020-06-12,邯郸市,27.0,0
2020-06-12,邢台市,31.0,0
2020-06-12,保定市,36.0,0
2020-06-12,张家口市,16.0,0
2020-06-12,承德市,18.0,0
2020-06-12,沧州市,41.0,0
2020-06-12,廊坊市,30.0,0
2020-06-12,衡水市,39.0,0
2020-06-13,北京市,52.0,0
2020-06-13,天津市,51.0,0
2020-06-13,石家庄市,35.0,0
2020-06-13,唐山市,53.0,0
2020-06-13,秦皇岛市,31.0,0
2020-06-13,邯郸市,32.0,0
2020-06-13,邢台市,30.0,0
2020-06-13,保定市,33.0,0
2020-06-13,张家口市,11.0,0
2020-06-13,承德市,23.0,0
2020-06-13,沧州市,33.0,0
2020-06-13,廊坊市,40.0,0
2020-06-13,衡水市,27.0,0
2020-06-14,北京市,6.0,0
2020-06-14,天津市,10.0,0
2020-06-14,石家庄市,13.0,0
2020-06-14,唐山市,17.0,0
2020-06-14,秦皇岛市,12.0,0
2020-06-14,邯郸市,24.0,0
2020-06-14,邢台市,17.0,0
2020-06-14,保定市,12.0,0
2020-06-14,张家口市,7.0,0
2020-06-14,承德市,8.0,0
2020-06-14,沧州市,15.0,0
2020-06-14,廊坊市,8.0,0
2020-06-14,衡水市,17.0,0
2020-06-15,北京市,13.0,0
2020-06-15,天津市,20.0,0
2020-06-15,石家庄市,25.0,0
2020-06-15,唐山市,20.0,0
2020-06-15,秦皇岛市,13.0,0
2020-06-15,邯郸市,47.0,0
2020-06-15,邢台市,23.0,0
2020-06-15,保定市,23.0,0
2020-06-15,张家口市,8.0,0
2020-06-15,承德市,9.0,0
2020-06-15,沧州市,20.0,0
2020-06-15,廊坊市,14.0,0
2020-06-15,衡水市,23.0,0
2020-06-16,北京市,34.0,0
2020-06-16,天津市,39.0,0
2020-06-16,石家庄市,32.0,0
2020-06-16,唐山市,41.0,0
2020-06-16,秦皇岛市,12.0,0
2020-06-16,邯郸市,31.0,0
2020-06-16,邢台市,18.0,0
2020-06-16,保定市,34.0,0
2020-06-16,张家口市,12.0,0
2020-06-16,承德市,13.0,0
2020-06-16,沧州市,29.0,0
2020-06-16,廊坊市,36.0,0
2020-06-16,衡水市,39.0,0
2020-06-17,北京市,20.0,0
2020-06-17,天津市,18.0,0
2020-06-17,石家庄市,20.0,0
2020-06-17,唐山市,23.0,0
2020-06-17,秦皇岛市,27.0,0
2020-06-17,邯郸市,27.0,0
2020-06-17,邢台市,20.0,0
2020-06-17,保定市,15.0,0
2020-06-17,张家口市,20.0,0
2020-06-17,承德市,25.0,0
2020-06-17,沧州市,23.0,0
2020-06-17,廊坊市,13.0,0
2020-06-17,衡水市,22.0,0
2020-06-18,北京市,23.0,0
2020-06-18,天津市,32.0,0
2020-06-18,石家庄市,30.0,0
2020-06-18,唐山市,30.0,0
2020-06-18,秦皇岛市,27.0,0
2020-06-18,邯郸市,27.0,0
2020-06-18,邢台市,26.0,0
2020-06-18,保定市,21.0,0
2020-06-18,张家口市,15.0,0
2020-06-18,承德市,14.0,0
2020-06-18,沧州市,26.0,0
2020-06-18,廊坊市,18.0,0
2020-06-18,衡水市,26.0,0
2020-06-19,北京市,23.0,0
2020-06-19,天津市,33.0,0
2020-06-19,石家庄市,27.0,0
2020-06-19,唐山市,42.0,0
2020-06-19,秦皇岛市,39.0,0
2020-06-19,邯郸市,24.0,0
2020-06-19,邢台市,22.0,0
2020-06-19,保定市,19.0,0
2020-06-19,张家口市,19.0,0
2020-06-19,承德市,16.0,0
2020-06-19,沧州市,20.0,0
2020-06-19,廊坊市,25.0,0
2020-06-19,衡水市,22.0,0
2020-06-20,北京市,36.0,0
2020-06-20,天津市,35.0,0
2020-06-20,石家庄市,36.0,0
2020-06-20,唐山市,37.0,0
2020-06-20,秦皇岛市,38.0,0
2020-06-20,邯郸市,27.0,0
2020-06-20,邢台市,27.0,0
2020-06-20,保定市,30.0,0
2020-06-20,张家口市,22.0,0
2020-06-20,承德市,21.0,0
2020-06-20,沧州市,27.0,0
2020-06-20,廊坊市,27.0,0
2020-06-20,衡水市,28.0,0
2020-06-21,北京市,35.0,0
2020-06-21,天津市,40.0,0
2020-06-21,石家庄市,34.0,0
2020-06-21,唐山市,56.0,0
2020-06-21,秦皇岛市,50.0,0
2020-06-21,邯郸市,32.0,0
2020-06-21,邢台市,27.0,0
2020-06-21,保定市,23.0,0
2020-06-21,张家口市,18.0,0
2020-06-21,承德市,29.0,0
2020-06-21,沧州市,33.0,0
2020-06-21,廊坊市,27.0,0
2020-06-21,衡水市,38.0,0
2020-06-22,北京市,49.0,0
2020-06-22,天津市,34.0,0
2020-06-22,石家庄市,41.0,0
2020-06-22,唐山市,37.0,0
2020-06-22,秦皇岛市,18.0,0
2020-06-22,邯郸市,34.0,0
2020-06-22,邢台市,30.0,0
2020-06-22,保定市,30.0,0
2020-06-22,张家口市,33.0,0
2020-06-22,承德市,37.0,0
2020-06-22,沧州市,28.0,0
2020-06-22,廊坊市,40.0,0
2020-06-22,衡水市,33.0,0
2020-06-23,北京市,44.0,0
2020-06-23,天津市,29.0,0
2020-06-23,石家庄市,46.0,0
2020-06-23,唐山市,37.0,0
2020-06-23,秦皇岛市,17.0,0
2020-06-23,邯郸市,31.0,0
2020-06-23,邢台市,29.0,0
2020-06-23,保定市,33.0,0
2020-06-23,张家口市,29.0,0
2020-06-23,承德市,36.0,0
2020-06-23,沧州市,27.0,0
2020-06-23,廊坊市,43.0,0
2020-06-23,衡水市,32.0,0
2020-06-24,北京市,19.0,0
2020-06-24,天津市,31.0,0
2020-06-24,石家庄市,39.0,0
2020-06-24,唐山市,45.0,0
2020-06-24,秦皇岛市,10.0,0
2020-06-24,邯郸市,31.0,0
2020-06-24,邢台市,27.0,0
2020-06-24,保定市,19.0,0
2020-06-24,张家口市,39.0,0
2020-06-24,承德市,16.0,0
2020-06-24,沧州市,22.0,0
2020-06-24,廊坊市,23.0,0
2020-06-24,衡水市,25.0,0
2020-06-25,北京市,32.0,0
2020-06-25,天津市,16.0,0
2020-06-25,石家庄市,36.0,0
2020-06-25,唐山市,33.0,0
2020-06-25,秦皇岛市,19.0,0
2020-06-25,邯郸市,27.0,0
2020-06-25,邢台市,28.0,0
2020-06-25,保定市,17.0,0
2020-06-25,张家口市,18.0,0
2020-06-25,承德市,12.0,0
2020-06-25,沧州市,18.0,0
2020-06-25,廊坊市,23.0,0
2020-06-25,衡水市,25.0,0
2020-06-26,北京市,27.0,0
2020-06-26,天津市,38.0,0
2020-06-26,石家庄市,49.0,0
2020-06-26,唐山市,44.0,0
2020-06-26,秦皇岛市,13.0,0
2020-06-26,邯郸市,48.0,0
2020-06-26,邢台市,38.0,0
2020-06-26,保定市,28.0,0
2020-06-26,张家口市,20.0,0
2020-06-26,承德市,16.0,0
